,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Area (km2),Population,Population Density,Increasing
17603,2021-08-05,Kalimantan Utara,599,15,416,168,23912,415,17137,6360,75468,648407,8.59,0
17604,2021-08-05,DKI Jakarta,2312,126,2759,-573,825659,12657,799069,13933,664,10846145,16334.31,0
17605,2021-08-05,Nusa Tenggara Timur,1136,11,476,649,42675,794,30332,11549,48718,5411321,111.07,1
17606,2021-08-05,Lampung,680,71,253,356,37815,2368,27510,7937,34624,9095591,262.7,0
17607,2021-08-05,Sulawesi Selatan,1196,25,605,566,88618,1456,74305,12857,46717,9426885,201.78,0
17608,2021-08-05,Sulawesi Barat,174,3,168,3,9064,186,7145,1733,16787,1559984,92.93,1
17609,2021-08-05,Papua,301,2,136,163,28275,407,12894,14974,319036,4340348,13.6,1
17610,2021-08-05,Daerah Istimewa Yogyakarta,1461,59,1139,263,125470,3694,83432,38344,3133,3631015,1158.9,0
17611,2021-08-05,Aceh,285,18,133,134,24207,1036,17530,5641,57956,5247257,90.54,0
17612,2021-08-05,Sulawesi Utara,473,6,354,113,25998,755,19736,5507,13892,2641884,190.17,1
17613,2021-08-06,Bengkulu,402,10,369,23,19820,299,15270,4251,19919,1999539,100.38,1
17614,2021-08-06,Banten,1003,16,6899,-5912,119422,2284,96129,21009,9663,10722374,1109.64,1
17615,2021-08-06,Aceh,383,4,192,187,24590,1040,17722,5828,57956,5247257,90.54,1
17616,2021-08-06,Lampung,696,45,619,32,38511,2413,28129,7969,34624,9095591,262.7,1
17617,2021-08-06,Papua,212,4,252,-44,28487,411,13146,14930,319036,4340348,13.6,0
17618,2021-08-06,Kalimantan Utara,509,8,211,290,24421,423,17348,6650,75468,648407,8.59,0
17619,2021-08-06,Kalimantan Barat,423,10,445,-32,28592,709,22315,5568,147307,5422814,36.81,0
17620,2021-08-06,Kalimantan Tengah,286,4,155,127,36536,948,30351,5237,153565,2570289,16.74,0
17621,2021-08-06,DKI Jakarta,2185,53,3206,-1074,827844,12710,802275,12859,664,10846145,16334.31,0
17622,2021-08-06,Gorontalo,157,4,61,92,9016,254,7065,1697,11257,1180651,104.88,0
17623,2021-08-06,Maluku Utara,189,0,301,-112,10486,246,7973,2267,31983,1307803,40.89,1
17624,2021-08-06,Nusa Tenggara Timur,3598,19,910,2669,46273,813,31242,14218,48718,5411321,111.07,1
17625,2021-08-06,Jambi,369,23,788,-442,22273,494,16636,5143,50058,3493357,69.79,1
17626,2021-08-06,Kepulauan Bangka Belitung,862,25,494,343,37520,809,29801,6910,16424,1379767,84.01,1
17627,2021-08-06,Papua Barat,71,1,309,-239,19607,294,16844,2469,102955,1140701,11.08,0
17628,2021-08-06,Sumatera Barat,925,25,683,217,76454,1619,60118,14717,42013,5519245,131.37,1
17629,2021-08-06,Sumatera Selatan,897,64,701,132,50859,2305,37916,10638,91592,8217551,89.72,1
17630,2021-08-06,Jawa Barat,5104,96,7178,-2170,628718,10371,521557,96790,35378,45161325,1276.55,0
17631,2021-08-06,Sulawesi Tengah,1566,37,382,1147,27893,785,18164,8944,61841,2955567,47.79,1
17632,2021-08-06,Sulawesi Selatan,1166,25,1133,8,89784,1481,75438,12865,46717,9426885,201.78,0
17633,2021-08-06,Bali,1239,46,1511,-318,83988,2377,67933,13678,5780,4216171,729.43,0
17634,2021-08-06,Sulawesi Barat,143,2,109,32,9207,188,7254,1765,16787,1559984,92.93,0
17635,2021-08-06,Kepulauan Riau,512,0,421,91,47586,1272,41095,5219,8202,1929400,235.24,1
17636,2021-08-06,Riau,2205,55,1115,1035,105398,2845,87551,15002,87024,6074100,69.8,1
17637,2021-08-06,Nusa Tenggara Barat,202,4,222,-24,21024,584,18634,1806,18572,5270247,283.77,0
17638,2021-08-06,Jawa Tengah,2748,435,7977,-5664,405760,21936,336803,47021,32801,36364072,1108.64,0
17639,2021-08-06,Jawa Timur,4489,342,5026,-879,331277,22667,262250,46360,47803,40479023,846.78,1
17640,2021-08-06,Sulawesi Utara,621,9,193,419,26619,764,19929,5926,13892,2641884,190.17,1
17641,2021-08-06,Sumatera Utara,2045,25,1002,1018,69042,1616,44557,22869,72981,14874889,203.82,1
17642,2021-08-06,Kalimantan Timur,1815,84,2584,-853,127844,3801,102378,21665,129067,3552191,27.52,0
17643,2021-08-06,Kalimantan Selatan,906,21,786,99,52391,1488,40430,10473,38744,4023049,103.84,1
17645,2021-08-06,Sulawesi Tenggara,201,6,119,76,17498,396,13712,3390,38068,2635461,69.23,0
17646,2021-08-06,Maluku,13,0,103,-90,13618,233,10383,3002,46914,1847097,39.37,0
17647,2021-08-06,Daerah Istimewa Yogyakarta,1639,72,2089,-522,127109,3766,85521,37822,3133,3631015,1158.9,1
17648,2021-08-07,Lampung,437,87,627,-277,38948,2500,28756,7692,34624,9095591,262.7,0
17649,2021-08-07,Sulawesi Selatan,832,21,627,184,90616,1502,76065,13049,46717,9426885,201.78,0
17650,2021-08-07,Sumatera Utara,1405,23,416,966,70447,1639,44973,23835,72981,14874889,203.82,0
17651,2021-08-07,Banten,810,14,2621,-1825,120232,2298,98750,19184,9663,10722374,1109.64,0
17652,2021-08-07,Nusa Tenggara Barat,272,5,337,-70,21296,589,18971,1736,18572,5270247,283.77,1
17653,2021-08-07,Kepulauan Bangka Belitung,625,21,521,83,38145,830,30322,6993,16424,1379767,84.01,0
17654,2021-08-07,Sulawesi Utara,524,5,411,108,27143,769,20340,6034,13892,2641884,190.17,0
17655,2021-08-07,Papua,217,10,217,-10,28704,421,13363,14920,319036,4340348,13.6,1
17656,2021-08-07,Sumatera Barat,831,17,784,30,77285,1636,60902,14747,42013,5519245,131.37,0
17657,2021-08-07,Sulawesi Tengah,803,23,473,307,28696,808,18637,9251,61841,2955567,47.79,0
17658,2021-08-07,Bengkulu,231,3,400,-172,20051,302,15670,4079,19919,1999539,100.38,0
17659,2021-08-07,Sumatera Selatan,613,48,626,-61,51472,2353,38542,10577,91592,8217551,89.72,0
17660,2021-08-07,Bali,1027,39,1254,-266,85015,2416,69187,13412,5780,4216171,729.43,0
17661,2021-08-07,Kepulauan Riau,320,0,573,-253,47906,1272,41668,4966,8202,1929400,235.24,0
17662,2021-08-07,Jawa Tengah,4664,381,4847,-564,410424,22317,341650,46457,32801,36364072,1108.64,1
17663,2021-08-07,Kalimantan Utara,454,15,210,229,24875,438,17558,6879,75468,648407,8.59,0
17664,2021-08-07,Jawa Timur,3439,323,4534,-1418,334716,22990,266784,44942,47803,40479023,846.78,0
17665,2021-08-07,Kalimantan Timur,1786,82,1730,-26,129630,3883,104108,21639,129067,3552191,27.52,0
17666,2021-08-07,Kalimantan Barat,363,5,434,-76,28955,714,22749,5492,147307,5422814,36.81,0
17667,2021-08-07,Jawa Barat,3924,71,4309,-456,632642,10442,525866,96334,35378,45161325,1276.55,0
17668,2021-08-07,Kalimantan Selatan,908,42,522,344,53299,1530,40952,10817,38744,4023049,103.84,1
17669,2021-08-07,Sulawesi Tenggara,241,7,202,32,17739,403,13914,3422,38068,2635461,69.23,1
17670,2021-08-07,Maluku,37,1,59,-23,13655,234,10442,2979,46914,1847097,39.37,1
17671,2021-08-07,Sulawesi Barat,88,1,97,-10,9295,189,7351,1755,16787,1559984,92.93,0
17672,2021-08-07,Papua Barat,140,4,159,-23,19747,298,17003,2446,102955,1140701,11.08,1
17673,2021-08-07,Maluku Utara,176,5,341,-170,10662,251,8314,2097,31983,1307803,40.89,0
17674,2021-08-07,Aceh,343,13,184,146,24933,1053,17906,5974,57956,5247257,90.54,0
17675,2021-08-07,Riau,1251,50,1080,121,106649,2895,88631,15123,87024,6074100,69.8,0
17676,2021-08-07,Daerah Istimewa Yogyakarta,1378,83,2116,-821,128487,3849,87637,37001,3133,3631015,1158.9,0
17677,2021-08-07,Jambi,320,9,434,-123,22593,503,17070,5020,50058,3493357,69.79,0
17678,2021-08-07,Nusa Tenggara Timur,1027,56,2999,-2028,47300,869,34241,12190,48718,5411321,111.07,0
17680,2021-08-07,Gorontalo,164,8,55,101,9180,262,7120,1798,11257,1180651,104.88,1
17681,2021-08-07,Kalimantan Tengah,340,9,186,145,36876,957,30537,5382,153565,2570289,16.74,1
17682,2021-08-07,DKI Jakarta,2008,68,4556,-2616,829852,12778,806831,10243,664,10846145,16334.31,0
17683,2021-08-08,Kalimantan Selatan,817,48,422,347,54116,1578,41374,11164,38744,4023049,103.84,0
17684,2021-08-08,Sulawesi Tenggara,102,6,79,17,17841,409,13993,3439,38068,2635461,69.23,0
17686,2021-08-08,Maluku,5,0,67,-62,13660,234,10509,2917,46914,1847097,39.37,0
17687,2021-08-08,Bengkulu,107,1,297,-191,20158,303,15967,3888,19919,1999539,100.38,0
17688,2021-08-08,Bali,1184,25,1279,-120,86199,2441,70466,13292,5780,4216171,729.43,1
17689,2021-08-08,Nusa Tenggara Timur,721,20,1168,-467,48021,889,35409,11723,48718,5411321,111.07,0
17690,2021-08-08,Aceh,285,11,327,-53,25218,1064,18233,5921,57956,5247257,90.54,0
17691,2021-08-08,Sumatera Barat,778,25,663,90,78063,1661,61565,14837,42013,5519245,131.37,0
17692,2021-08-08,DKI Jakarta,1649,20,1199,430,831501,12798,808030,10673,664,10846145,16334.31,0
17693,2021-08-08,Kalimantan Barat,223,2,501,-280,29178,716,23250,5212,147307,5422814,36.81,0
17694,2021-08-08,Kepulauan Riau,281,62,595,-376,48187,1334,42263,4590,8202,1929400,235.24,0
17695,2021-08-08,Sumatera Selatan,394,31,579,-216,51866,2384,39121,10361,91592,8217551,89.72,0
17696,2021-08-08,Kalimantan Tengah,294,66,456,-228,37170,1023,30993,5154,153565,2570289,16.74,0
17697,2021-08-08,Kalimantan Utara,329,8,375,-54,25204,446,17933,6825,75468,648407,8.59,0
17698,2021-08-08,Jambi,261,3,251,7,22854,506,17321,5027,50058,3493357,69.79,0
17699,2021-08-08,Sulawesi Tengah,843,32,284,527,29539,840,18921,9778,61841,2955567,47.79,1
17700,2021-08-08,Kalimantan Timur,1579,90,1703,-214,131209,3973,105811,21425,129067,3552191,27.52,0
17701,2021-08-08,Jawa Barat,2815,57,18555,-15797,635457,10499,544421,80537,35378,45161325,1276.55,0
17702,2021-08-08,Papua Barat,68,0,208,-140,19815,298,17211,2306,102955,1140701,11.08,0
17703,2021-08-08,Sulawesi Utara,510,17,392,101,27653,786,20732,6135,13892,2641884,190.17,0
17704,2021-08-08,Lampung,497,113,985,-601,39445,2613,29741,7091,34624,9095591,262.7,1
17705,2021-08-08,Papua,94,6,200,-112,28798,427,13563,14808,319036,4340348,13.6,0
17706,2021-08-08,Sulawesi Selatan,735,28,726,-19,91351,1530,76791,13030,46717,9426885,201.78,0
17707,2021-08-08,Nusa Tenggara Barat,213,4,238,-29,21509,593,19209,1707,18572,5270247,283.77,0
17708,2021-08-08,Sulawesi Barat,55,5,82,-32,9350,194,7433,1723,16787,1559984,92.93,0
17709,2021-08-08,Jawa Tengah,4692,250,5358,-916,415116,22567,347008,45541,32801,36364072,1108.64,1
17710,2021-08-08,Gorontalo,104,14,139,-49,9284,276,7259,1749,11257,1180651,104.88,0
17711,2021-08-08,Kepulauan Bangka Belitung,476,30,614,-168,38621,860,30936,6825,16424,1379767,84.01,0
17712,2021-08-08,Riau,1154,26,2018,-890,107803,2921,90649,14233,87024,6074100,69.8,0
17713,2021-08-08,Daerah Istimewa Yogyakarta,1194,51,2092,-949,129681,3900,89729,36052,3133,3631015,1158.9,0
17714,2021-08-08,Banten,450,25,2072,-1647,120682,2323,100822,17537,9663,10722374,1109.64,0
17715,2021-08-08,Jawa Timur,2537,305,3526,-1294,337253,23295,270310,43648,47803,40479023,846.78,0
17716,2021-08-08,Sumatera Utara,1406,35,505,866,71853,1674,45478,24701,72981,14874889,203.82,1
17717,2021-08-08,Maluku Utara,132,0,372,-240,10794,251,8686,1857,31983,1307803,40.89,0
17718,2021-08-09,Kepulauan Riau,307,18,386,-97,48494,1352,42649,4493,8202,1929400,235.24,1
17719,2021-08-09,Sumatera Utara,1035,26,666,343,72888,1700,46144,25044,72981,14874889,203.82,0
17720,2021-08-09,Daerah Istimewa Yogyakarta,733,59,3212,-2538,130414,3959,92941,33514,3133,3631015,1158.9,0
17721,2021-08-09,Kalimantan Barat,65,6,482,-423,29243,722,23732,4789,147307,5422814,36.81,0
17722,2021-08-09,Sulawesi Utara,130,8,465,-343,27783,794,21197,5792,13892,2641884,190.17,0
17723,2021-08-09,Nusa Tenggara Barat,278,3,274,1,21787,596,19483,1708,18572,5270247,283.77,1
17724,2021-08-09,Sulawesi Selatan,807,30,1761,-984,92158,1560,78552,12046,46717,9426885,201.78,1
17725,2021-08-09,Sulawesi Barat,62,6,105,-49,9412,200,7538,1674,16787,1559984,92.93,1
17726,2021-08-09,Aceh,152,20,137,-5,25370,1084,18370,5916,57956,5247257,90.54,0
17727,2021-08-09,Jawa Timur,1965,294,3478,-1807,339218,23589,273788,41841,47803,40479023,846.78,0
17728,2021-08-09,Sulawesi Tengah,428,25,852,-449,29967,865,19773,9329,61841,2955567,47.79,0
17729,2021-08-09,Nusa Tenggara Timur,636,7,1094,-465,48657,896,36503,11258,48718,5411321,111.07,0
17730,2021-08-09,Maluku,77,0,84,-7,13737,234,10593,2910,46914,1847097,39.37,1
17731,2021-08-09,Jawa Tengah,4202,410,6416,-2624,419318,22977,353424,42917,32801,36364072,1108.64,0
17733,2021-08-09,Sulawesi Tenggara,89,4,178,-93,17930,413,14171,3346,38068,2635461,69.23,0
17734,2021-08-09,Kalimantan Selatan,559,24,693,-158,54675,1602,42067,11006,38744,4023049,103.84,0
17735,2021-08-09,Jambi,28,10,263,-245,22882,516,17584,4782,50058,3493357,69.79,0
17736,2021-08-09,Riau,784,53,1503,-772,108587,2974,92152,13461,87024,6074100,69.8,0
17737,2021-08-09,Jawa Barat,2802,109,8057,-5364,638259,10608,552478,75173,35378,45161325,1276.55,0
17738,2021-08-09,DKI Jakarta,727,14,1009,-296,832228,12812,809039,10377,664,10846145,16334.31,0
17739,2021-08-09,Maluku Utara,46,2,99,-55,10840,253,8785,1802,31983,1307803,40.89,0
17740,2021-08-09,Bali,1018,40,1123,-145,87217,2481,71589,13147,5780,4216171,729.43,0
17741,2021-08-09,Papua,135,7,3362,-3234,28933,434,16925,11574,319036,4340348,13.6,1
17742,2021-08-09,Lampung,367,61,565,-259,39812,2674,30306,6832,34624,9095591,262.7,0
17743,2021-08-09,Sumatera Selatan,203,35,960,-792,52069,2419,40081,9569,91592,8217551,89.72,0
17744,2021-08-09,Kalimantan Timur,1071,72,2304,-1305,132280,4045,108115,20120,129067,3552191,27.52,0
17745,2021-08-09,Kepulauan Bangka Belitung,216,21,489,-294,38837,881,31425,6531,16424,1379767,84.01,0
17746,2021-08-09,Bengkulu,221,7,300,-86,20379,310,16267,3802,19919,1999539,100.38,1
17747,2021-08-09,Gorontalo,133,1,43,89,9417,277,7302,1838,11257,1180651,104.88,1
17748,2021-08-09,Kalimantan Tengah,344,18,480,-154,37514,1041,31473,5000,153565,2570289,16.74,1
17749,2021-08-09,Kalimantan Utara,327,23,116,188,25531,469,18049,7013,75468,648407,8.59,0
17750,2021-08-09,Papua Barat,408,2,250,156,20223,300,17461,2462,102955,1140701,11.08,1
17751,2021-08-09,Banten,337,31,2487,-2181,121019,2354,103309,15356,9663,10722374,1109.64,0
17752,2021-08-09,Sumatera Barat,390,13,780,-403,78453,1674,62345,14434,42013,5519245,131.37,0
17753,2021-08-10,Bengkulu,120,11,200,-91,20499,321,16467,3711,19919,1999539,100.38,0
17754,2021-08-10,Maluku Utara,97,0,117,-20,10937,253,8902,1782,31983,1307803,40.89,1
17755,2021-08-10,Maluku,171,0,152,19,13908,234,10745,2929,46914,1847097,39.37,1
17756,2021-08-10,Jawa Tengah,4564,484,6039,-1959,423882,23461,359463,40958,32801,36364072,1108.64,1
17757,2021-08-10,Kalimantan Tengah,348,70,685,-407,37862,1111,32158,4593,153565,2570289,16.74,1
17758,2021-08-10,Bali,1411,36,1576,-201,88628,2517,73165,12946,5780,4216171,729.43,1
17760,2021-08-10,Nusa Tenggara Timur,912,36,1345,-469,49569,932,37848,10789,48718,5411321,111.07,1
17761,2021-08-10,Sulawesi Selatan,963,26,886,51,93121,1586,79438,12097,46717,9426885,201.78,1
17762,2021-08-10,Kepulauan Bangka Belitung,689,26,579,84,39526,907,32004,6615,16424,1379767,84.01,1
17763,2021-08-10,Jawa Timur,3618,257,4473,-1112,342836,23846,278261,40729,47803,40479023,846.78,1
17764,2021-08-10,Gorontalo,207,14,69,124,9624,291,7371,1962,11257,1180651,104.88,1
17765,2021-08-10,Kalimantan Selatan,578,26,601,-49,55253,1628,42668,10957,38744,4023049,103.84,1
17766,2021-08-10,Riau,1235,56,1688,-509,109822,3030,93840,12952,87024,6074100,69.8,1
17767,2021-08-10,Sumatera Barat,501,24,1083,-606,78954,1698,63428,13828,42013,5519245,131.37,1
17768,2021-08-10,Jawa Barat,3811,467,6344,-3000,642070,11075,558822,72173,35378,45161325,1276.55,1
17769,2021-08-10,Sulawesi Tenggara,132,8,338,-214,18062,421,14509,3132,38068,2635461,69.23,1
17770,2021-08-10,Papua,205,11,309,-115,29138,445,17234,11459,319036,4340348,13.6,1
17771,2021-08-10,Papua Barat,418,3,333,82,20641,303,17794,2544,102955,1140701,11.08,1
17772,2021-08-10,Sulawesi Tengah,966,30,691,245,30933,895,20464,9574,61841,2955567,47.79,1
17773,2021-08-10,Jambi,453,7,167,279,23335,523,17751,5061,50058,3493357,69.79,1
17774,2021-08-10,Kalimantan Utara,505,26,363,116,26036,495,18412,7129,75468,648407,8.59,1
17775,2021-08-10,Sulawesi Utara,173,5,266,-98,27956,799,21463,5694,13892,2641884,190.17,1
17776,2021-08-10,Banten,842,15,1510,-683,121861,2369,104819,14673,9663,10722374,1109.64,1
17777,2021-08-10,Lampung,494,14,646,-166,40306,2688,30952,6666,34624,9095591,262.7,1
17778,2021-08-10,Kepulauan Riau,310,18,775,-483,48804,1370,43424,4010,8202,1929400,235.24,1
17779,2021-08-10,Sumatera Utara,1753,49,879,825,74641,1749,47023,25869,72981,14874889,203.82,1
17780,2021-08-10,Kalimantan Barat,360,12,535,-187,29603,734,24267,4602,147307,5422814,36.81,1
17781,2021-08-10,Sumatera Selatan,610,27,564,19,52679,2446,40645,9588,91592,8217551,89.72,1
17782,2021-08-10,Daerah Istimewa Yogyakarta,1487,62,2647,-1222,131901,4021,95588,32292,3133,3631015,1158.9,1
17783,2021-08-10,DKI Jakarta,1426,40,1174,212,833654,12852,810213,10589,664,10846145,16334.31,1
17784,2021-08-10,Sulawesi Barat,224,4,162,58,9636,204,7700,1732,16787,1559984,92.93,1
17785,2021-08-10,Nusa Tenggara Barat,226,4,290,-68,22013,600,19773,1640,18572,5270247,283.77,0
17786,2021-08-10,Aceh,379,7,95,277,25749,1091,18465,6193,57956,5247257,90.54,1
17787,2021-08-10,Kalimantan Timur,1546,79,2456,-989,133826,4124,110571,19131,129067,3552191,27.52,1
17788,2021-08-11,DKI Jakarta,1957,42,1334,581,835611,12894,811547,11170,664,10846145,16334.31,1
17789,2021-08-11,Sulawesi Barat,220,6,122,92,9856,210,7822,1824,16787,1559984,92.93,0
17790,2021-08-11,Sulawesi Utara,281,9,271,1,28237,808,21734,5695,13892,2641884,190.17,1
17791,2021-08-11,Riau,1174,55,1060,59,110996,3085,94900,13011,87024,6074100,69.8,0
17792,2021-08-11,Nusa Tenggara Barat,227,3,187,37,22240,603,19960,1677,18572,5270247,283.77,1
17793,2021-08-11,Maluku Utara,36,5,169,-138,10973,258,9071,1644,31983,1307803,40.89,0
17794,2021-08-11,Kalimantan Selatan,687,24,247,416,55940,1652,42915,11373,38744,4023049,103.84,1
17795,2021-08-11,Lampung,430,54,546,-170,40736,2742,31498,6496,34624,9095591,262.7,0
17796,2021-08-11,Jawa Timur,2885,322,4170,-1607,345721,24168,282431,39122,47803,40479023,846.78,0
17797,2021-08-11,Banten,675,29,1245,-599,122536,2398,106064,14074,9663,10722374,1109.64,0
17798,2021-08-11,Kepulauan Bangka Belitung,502,25,510,-33,40028,932,32514,6582,16424,1379767,84.01,0
17799,2021-08-11,Kalimantan Tengah,320,12,224,84,38182,1123,32382,4677,153565,2570289,16.74,0
17800,2021-08-11,Sumatera Utara,1472,37,683,752,76113,1786,47706,26621,72981,14874889,203.82,0
17801,2021-08-11,Papua,175,13,155,7,29313,458,17389,11466,319036,4340348,13.6,0
17802,2021-08-11,Jawa Tengah,4981,344,6952,-2315,428863,23805,366415,38643,32801,36364072,1108.64,1
17803,2021-08-11,Sulawesi Tenggara,90,6,230,-146,18152,427,14739,2986,38068,2635461,69.23,0
17804,2021-08-11,Daerah Istimewa Yogyakarta,1510,52,3377,-1919,133411,4073,98965,30373,3133,3631015,1158.9,1
17805,2021-08-11,Sulawesi Selatan,1027,28,978,21,94148,1614,80416,12118,46717,9426885,201.78,1
17806,2021-08-11,Gorontalo,99,16,208,-125,9723,307,7579,1837,11257,1180651,104.88,0
17807,2021-08-11,Sulawesi Tengah,915,32,453,430,31848,927,20917,10004,61841,2955567,47.79,0
17808,2021-08-11,Kalimantan Barat,386,3,522,-139,29989,737,24789,4463,147307,5422814,36.81,1
17810,2021-08-11,Bengkulu,206,7,200,-1,20705,328,16667,3710,19919,1999539,100.38,1
17811,2021-08-11,Nusa Tenggara Timur,867,30,1514,-677,50436,962,39362,10112,48718,5411321,111.07,0
17812,2021-08-11,Kalimantan Utara,536,10,234,292,26572,505,18646,7421,75468,648407,8.59,1
17813,2021-08-11,Sumatera Selatan,551,31,734,-214,53230,2477,41379,9374,91592,8217551,89.72,0
17814,2021-08-11,Kepulauan Riau,275,22,457,-204,49079,1392,43881,3806,8202,1929400,235.24,0
17815,2021-08-11,Maluku,42,0,111,-69,13950,234,10856,2860,46914,1847097,39.37,0
17816,2021-08-11,Kalimantan Timur,1843,64,1928,-149,135669,4188,112499,18982,129067,3552191,27.52,1
17817,2021-08-11,Aceh,385,6,151,228,26134,1097,18616,6421,57956,5247257,90.54,1
17818,2021-08-11,Jambi,457,11,322,124,23792,534,18073,5185,50058,3493357,69.79,1
17819,2021-08-11,Sumatera Barat,630,22,856,-248,79584,1720,64284,13580,42013,5519245,131.37,1
17820,2021-08-11,Papua Barat,341,4,502,-165,20982,307,18296,2379,102955,1140701,11.08,0
17821,2021-08-11,Jawa Barat,3598,114,7721,-4237,645668,11189,566543,67936,35378,45161325,1276.55,0
17822,2021-08-11,Bali,1270,27,1142,101,89898,2544,74307,13047,5780,4216171,729.43,0
17823,2021-08-12,Sulawesi Barat,121,2,134,-15,9977,212,7956,1809,16787,1559984,92.93,0
17824,2021-08-12,Daerah Istimewa Yogyakarta,1083,30,2770,-1717,134494,4103,101735,28656,3133,3631015,1158.9,0
17825,2021-08-12,Nusa Tenggara Barat,194,7,134,53,22434,610,20094,1730,18572,5270247,283.77,0
17826,2021-08-12,Bengkulu,117,3,199,-85,20822,331,16866,3625,19919,1999539,100.38,0
17827,2021-08-12,Papua,224,7,96,121,29537,465,17485,11587,319036,4340348,13.6,1
17828,2021-08-12,Jawa Barat,2326,78,4124,-1876,647994,11267,570667,66060,35378,45161325,1276.55,0
17829,2021-08-12,Sumatera Selatan,273,23,751,-501,53503,2500,42130,8873,91592,8217551,89.72,0
17830,2021-08-12,Kalimantan Timur,1176,64,1995,-883,136845,4252,114494,18099,129067,3552191,27.52,0
17831,2021-08-12,Kalimantan Barat,327,3,532,-208,30316,740,25321,4255,147307,5422814,36.81,0
17832,2021-08-12,Banten,395,24,351,20,122931,2422,106415,14094,9663,10722374,1109.64,0
17833,2021-08-12,Gorontalo,115,4,96,15,9838,311,7675,1852,11257,1180651,104.88,1
17834,2021-08-12,Lampung,372,98,355,-81,41108,2840,31853,6415,34624,9095591,262.7,0
17835,2021-08-12,Jawa Timur,3162,302,4039,-1179,348883,24470,286470,37943,47803,40479023,846.78,1
17836,2021-08-12,Kepulauan Riau,233,45,348,-160,49312,1437,44229,3646,8202,1929400,235.24,0
17837,2021-08-12,Sulawesi Utara,507,15,239,253,28744,823,21973,5948,13892,2641884,190.17,1
17838,2021-08-12,Kalimantan Tengah,309,17,283,9,38491,1140,32665,4686,153565,2570289,16.74,0
